BIDGBPUSD;BIDUSDJPY;ASKGBPJPY
1.2413;103.35;128.322
1.2414;103.35;128.33
1.2414;103.35;128.345
1.2414;103.35;128.348
1.2414;103.35;128.343
1.2415;103.36;128.349
1.2415;103.35;128.348
1.2415;103.35;128.344
1.2415;103.35;128.347
1.2416;103.35;128.362
1.2416;103.34;128.341
1.2416;103.36;128.379
1.2416;103.38;128.392
1.2416;103.37;128.377
1.2417;103.36;128.371
1.2417;103.35;128.366
1.2417;103.35;128.371
1.2417;103.35;128.368
1.2416;103.35;128.364
1.2416;103.35;128.359
1.2416;103.35;128.363
1.2416;103.35;128.363
1.2416;103.35;128.362
1.2416;103.35;128.362
1.2416;103.38;128.386
1.2416;103.37;128.381
1.2416;103.37;128.381
1.2416;103.37;128.381
1.2416;103.37;128.379
1.2416;103.37;128.375
1.2416;103.36;128.368
1.2416;103.35;128.362
1.2416;103.35;128.359
1.2416;103.35;128.359
1.2416;103.35;128.359
1.2416;103.36;128.362
1.2417;103.35;128.363
1.2417;103.34;128.364
1.2417;103.34;128.36
1.2417;103.34;128.356
1.2417;103.34;128.356
1.2417;103.34;128.353
1.2416;103.35;128.362
1.2416;103.36;128.363
1.2416;103.36;128.362
1.2416;103.36;128.362
1.2416;103.36;128.365
1.2416;103.36;128.365
1.2415;103.37;128.377
1.2416;103.37;128.379
1.2416;103.37;128.375
1.2416;103.36;128.37
1.2416;103.36;128.369
1.2416;103.36;128.368
1.2416;103.36;128.367
1.2416;103.37;128.376
1.2416;103.37;128.38
1.2415;103.37;128.378
1.2416;103.37;128.377
1.2415;103.37;128.375
1.2415;103.37;128.375
1.2415;103.37;128.373
1.2415;103.37;128.369
1.2415;103.37;128.371
1.2415;103.37;128.37
1.2415;103.37;128.37
1.2414;103.36;128.35
1.2414;103.36;128.35
1.2416;103.37;128.377
1.2416;103.37;128.381
1.2416;103.37;128.377
1.2416;103.37;128.377
1.2416;103.37;128.378
1.2416;103.37;128.382
1.2416;103.37;128.38
1.2416;103.37;128.38
1.2416;103.37;128.38
1.2416;103.36;128.365
1.2416;103.37;128.373
1.2416;103.36;128.371
1.2414;103.37;128.363
1.2415;103.36;128.363
1.2415;103.36;128.357
1.2415;103.36;128.355
1.2414;103.36;128.351
1.2414;103.37;128.356
1.2414;103.37;128.361
1.2414;103.38;128.37
1.2414;103.38;128.37
1.2414;103.38;128.369
1.2414;103.38;128.369
1.2414;103.37;128.366
1.2414;103.37;128.365
1.2414;103.37;128.363
1.2414;103.38;128.376
1.2414;103.39;128.375
1.2414;103.39;128.376
1.2414;103.39;128.38
1.2414;103.39;128.383
1.2414;103.39;128.389
1.2415;103.39;128.388
1.2415;103.39;128.387
1.2415;103.39;128.399
1.2415;103.41;128.416
1.2415;103.4;128.404
1.2415;103.39;128.401
1.2415;103.4;128.406
1.2414;103.4;128.4
1.2414;103.4;128.403
1.2414;103.4;128.4
1.2414;103.41;128.408
1.2414;103.41;128.413
1.2414;103.41;128.41
1.2414;103.42;128.422
1.2415;103.41;128.414
1.2415;103.41;128.414
1.2414;103.41;128.414
1.2414;103.42;128.42
1.2415;103.41;128.419
1.2414;103.41;128.419
1.2414;103.42;128.419
1.2413;103.42;128.414
1.2414;103.42;128.418
1.2414;103.42;128.42
1.2414;103.42;128.423
1.2414;103.42;128.421
1.2414;103.41;128.421
1.2415;103.41;128.413
1.2414;103.41;128.407
1.2414;103.4;128.409
1.2414;103.4;128.408
1.2414;103.4;128.407
1.2414;103.4;128.405
1.2414;103.4;128.405
1.2414;103.4;128.405
1.2414;103.4;128.404
1.2414;103.4;128.402
1.2415;103.39;128.399
1.2415;103.39;128.402
1.2415;103.39;128.402
1.2415;103.39;128.402
1.2415;103.39;128.402
1.2415;103.39;128.398
1.2415;103.41;128.414
1.2415;103.41;128.417
1.2415;103.41;128.417
1.2415;103.41;128.418
1.2415;103.41;128.417
1.2415;103.41;128.421
1.2415;103.41;128.417
1.2415;103.41;128.418
1.2415;103.41;128.418
1.2415;103.41;128.416
1.2415;103.41;128.417
1.2414;103.41;128.413
1.2414;103.41;128.414
1.2415;103.41;128.428
1.2415;103.41;128.418
1.2414;103.41;128.412
1.2414;103.42;128.424
1.2414;103.43;128.431
1.2414;103.43;128.428
1.2414;103.43;128.429
1.2414;103.42;128.423
1.2414;103.41;128.405
1.2413;103.41;128.392
1.2414;103.41;128.403
1.2413;103.4;128.386
1.2413;103.39;128.382
1.2413;103.39;128.379
1.2414;103.39;128.379
1.2414;103.39;128.38
1.2414;103.38;128.377
1.2414;103.38;128.373
1.2414;103.37;128.371
1.2415;103.38;128.38
1.2415;103.38;128.383
1.2415;103.38;128.383
1.2416;103.38;128.382
1.2416;103.37;128.379
1.2416;103.37;128.379
1.2416;103.37;128.379
1.2416;103.37;128.379
1.2416;103.37;128.378
1.2416;103.37;128.379
1.2416;103.36;128.368
1.2416;103.36;128.363
1.2416;103.36;128.368
1.2415;103.37;128.364
1.2415;103.37;128.373
1.2414;103.38;128.367
1.2414;103.38;128.37
1.2414;103.38;128.374
1.2414;103.38;128.367
1.2414;103.39;128.377
1.2414;103.39;128.376
1.2414;103.38;128.372
1.2414;103.39;128.379
1.2414;103.39;128.38
1.2414;103.39;128.379
1.2414;103.39;128.382
1.2414;103.4;128.403
1.2414;103.4;128.408
1.2414;103.41;128.407
1.2414;103.39;128.393
1.2415;103.39;128.395
1.2415;103.39;128.384
1.2414;103.39;128.386
1.2414;103.4;128.388
1.2414;103.4;128.388
1.2414;103.4;128.389
1.2413;103.41;128.395
1.2413;103.41;128.394
1.2413;103.4;128.393
1.2414;103.4;128.388
1.2414;103.39;128.382
1.2414;103.37;128.364
1.2414;103.37;128.366
1.2414;103.38;128.377
1.2415;103.38;128.379
1.2414;103.38;128.376
1.2414;103.39;128.386
1.2414;103.4;128.396
1.2414;103.4;128.397
1.2415;103.4;128.395
1.2415;103.4;128.395
1.2415;103.4;128.396
1.2415;103.39;128.392
1.2415;103.39;128.384
1.2415;103.38;128.374
1.2415;103.38;128.374
1.2415;103.37;128.369
1.2415;103.37;128.363
1.2415;103.35;128.354
1.2415;103.35;128.351
1.2415;103.36;128.359
1.2415;103.36;128.359
1.2415;103.36;128.357
1.2415;103.36;128.362
1.2415;103.36;128.362
1.2415;103.36;128.362
1.2415;103.36;128.355
1.2415;103.36;128.357
1.2415;103.36;128.356
1.2415;103.36;128.354
1.2415;103.36;128.354
1.2415;103.36;128.354
1.2415;103.36;128.352
1.2415;103.36;128.35
1.2415;103.36;128.349
1.2415;103.36;128.349
1.2415;103.36;128.351
1.2415;103.36;128.351
1.2415;103.36;128.35
1.2415;103.36;128.349
1.2415;103.36;128.353
1.2415;103.36;128.354
1.2415;103.36;128.354
1.2415;103.36;128.353
1.2415;103.36;128.353
1.2415;103.36;128.353
1.2415;103.36;128.353
1.2415;103.36;128.352
1.2415;103.36;128.353
1.2415;103.36;128.352
1.2415;103.36;128.348
1.2415;103.35;128.35
1.2415;103.35;128.349
1.2415;103.35;128.344
1.2415;103.35;128.343
1.2415;103.35;128.339
1.2415;103.34;128.339
1.2415;103.34;128.338
1.2415;103.34;128.338
1.2415;103.34;128.337
1.2415;103.34;128.333
1.2415;103.34;128.33
1.2415;103.34;128.332
1.2415;103.34;128.332
1.2415;103.34;128.332
1.2415;103.34;128.33
1.2415;103.34;128.329
1.2415;103.34;128.329
1.2415;103.34;128.326
1.2415;103.34;128.322
1.2415;103.33;128.321
1.2415;103.33;128.321
1.2415;103.33;128.318
1.2415;103.33;128.319
1.2415;103.33;128.317
1.2415;103.32;128.309
1.2415;103.32;128.309
1.2415;103.32;128.308
1.2415;103.32;128.302
1.2415;103.31;128.29
1.2415;103.3;128.288
1.2415;103.32;128.309
1.2415;103.32;128.311
1.2415;103.32;128.308
1.2415;103.32;128.303
1.2415;103.31;128.296
1.2415;103.31;128.291
1.2415;103.31;128.29
1.2415;103.3;128.283
1.2415;103.3;128.279
1.2415;103.3;128.279
1.2415;103.3;128.279
1.2415;103.3;128.279
1.2415;103.29;128.275
1.2415;103.29;128.273
1.2415;103.29;128.273
1.2415;103.28;128.264
1.2415;103.29;128.266
1.2415;103.29;128.271
1.2415;103.29;128.271
1.2415;103.29;128.273
1.2415;103.29;128.273
1.2415;103.29;128.278
1.2415;103.29;128.285
1.2415;103.29;128.283
1.2415;103.29;128.283
1.2415;103.3;128.283
1.2415;103.31;128.295
1.2415;103.31;128.299
1.2415;103.31;128.299
1.2415;103.31;128.295
1.2415;103.3;128.286
1.2415;103.31;128.302
1.2415;103.31;128.3
1.2415;103.31;128.299
1.2415;103.31;128.289
1.2416;103.3;128.294
1.2415;103.31;128.294
1.2415;103.31;128.29
1.2415;103.31;128.296
1.2415;103.31;128.295
1.2415;103.31;128.296
1.2415;103.32;128.303
1.2415;103.31;128.3
1.2415;103.31;128.298
1.2415;103.31;128.298
1.2415;103.31;128.298
1.2415;103.31;128.3
1.2415;103.32;128.3
1.2415;103.34;128.328
1.2415;103.33;128.323
1.2415;103.33;128.323
1.2415;103.33;128.323
1.2415;103.33;128.32
1.2415;103.33;128.32
1.2415;103.33;128.32
1.2415;103.33;128.318
1.2415;103.33;128.318
1.2415;103.33;128.314
1.2412;103.35;128.313
1.2412;103.35;128.309
1.2412;103.34;128.309
1.2412;103.36;128.32
1.2412;103.36;128.321
1.2412;103.35;128.319
1.2412;103.36;128.319
1.2412;103.35;128.311
1.2412;103.35;128.312
1.2412;103.36;128.319
1.2412;103.36;128.32
1.2411;103.37;128.326
1.2411;103.36;128.322
1.2412;103.37;128.33
1.2412;103.37;128.331
1.2412;103.37;128.329
1.2411;103.37;128.325
1.2411;103.36;128.309
1.2411;103.36;128.305
1.2411;103.36;128.303
1.2411;103.35;128.301
1.2411;103.36;128.306
1.2411;103.36;128.304
1.2411;103.36;128.305
1.2411;103.36;128.312
1.2411;103.36;128.31
1.2411;103.36;128.31
1.2411;103.36;128.31
1.2411;103.36;128.309
1.2411;103.36;128.309
1.2411;103.36;128.306
1.2412;103.35;128.316
1.2412;103.35;128.32
1.2412;103.36;128.322
1.2413;103.35;128.326
1.2413;103.35;128.326
1.2413;103.35;128.326
1.2413;103.35;128.326
1.2413;103.37;128.352
1.2413;103.37;128.352
1.2413;103.37;128.35
1.2413;103.37;128.35
1.2413;103.37;128.346
1.2413;103.37;128.338
1.2412;103.37;128.333
1.2412;103.37;128.333
1.2412;103.37;128.333
1.2412;103.37;128.328
1.2411;103.37;128.327
1.2412;103.36;128.322
1.2412;103.35;128.313
1.2412;103.35;128.311
1.2412;103.35;128.312
1.2412;103.35;128.314
1.2412;103.36;128.325
1.2412;103.36;128.328
1.2412;103.36;128.327
1.2412;103.36;128.329
1.2412;103.37;128.329
1.2412;103.37;128.33
1.2412;103.37;128.33
1.2412;103.37;128.33
1.2412;103.37;128.335
1.2412;103.37;128.335
1.2413;103.37;128.338
1.2412;103.37;128.34
1.2412;103.37;128.341
1.2412;103.38;128.356
1.2412;103.38;128.35
1.2413;103.38;128.351
1.2413;103.38;128.351
1.2413;103.37;128.348
1.2413;103.37;128.346
1.2412;103.37;128.345
1.2412;103.37;128.339
1.2412;103.37;128.34
1.2413;103.37;128.341
1.2413;103.37;128.348
1.2413;103.37;128.35
1.2412;103.38;128.348
1.2412;103.37;128.34
1.2412;103.37;128.337
1.2413;103.37;128.34
1.2413;103.37;128.34
1.2413;103.37;128.34
1.2413;103.37;128.339
1.2413;103.37;128.339
1.2413;103.37;128.339
1.2413;103.37;128.339
1.2413;103.37;128.339
1.2413;103.36;128.337
1.2413;103.36;128.338
1.2414;103.37;128.357
1.2415;103.37;128.364
1.2415;103.37;128.366
1.2415;103.37;128.361
1.2414;103.37;128.358
1.2414;103.37;128.357
1.2414;103.37;128.357
1.2414;103.37;128.358
1.2414;103.37;128.362
1.2414;103.37;128.368
1.2414;103.37;128.367
1.2414;103.37;128.365
1.2414;103.37;128.367
1.2414;103.38;128.378
1.2414;103.38;128.374
1.2414;103.38;128.374
1.2414;103.37;128.366
1.2415;103.37;128.363
1.2415;103.37;128.363
1.2415;103.37;128.37
1.2416;103.37;128.374
1.2416;103.37;128.377
1.2416;103.37;128.374
1.2416;103.36;128.37
1.2416;103.35;128.358
1.2416;103.36;128.366
1.2416;103.36;128.369
1.2417;103.36;128.37
1.2417;103.36;128.37
1.2417;103.36;128.371
1.2417;103.36;128.37
1.2417;103.36;128.368
1.2417;103.36;128.369
1.2416;103.35;128.364
1.2416;103.35;128.364
1.2416;103.35;128.361
1.2416;103.35;128.354
1.2416;103.33;128.338
1.2416;103.32;128.33
1.2416;103.33;128.333
1.2416;103.35;128.351
1.2416;103.35;128.35
1.2416;103.35;128.349
1.2416;103.35;128.349
1.2416;103.35;128.347
1.2416;103.34;128.336
1.2416;103.34;128.338
1.2415;103.34;128.337
1.2416;103.33;128.332
1.2416;103.33;128.334
1.2416;103.33;128.336
1.2416;103.33;128.336
1.2416;103.33;128.342
1.2416;103.33;128.342
1.2416;103.33;128.343
1.2416;103.33;128.341
1.2416;103.34;128.345
1.2416;103.34;128.35
1.2416;103.35;128.354
1.2416;103.35;128.353
1.2416;103.35;128.358
1.2416;103.35;128.359
1.2416;103.35;128.36
1.2416;103.35;128.351
1.2416;103.34;128.348
1.2416;103.34;128.346
1.2416;103.34;128.345
1.2416;103.34;128.347
1.2416;103.34;128.345
1.2416;103.34;128.344
1.2417;103.33;128.345
1.2417;103.33;128.339
1.2417;103.33;128.336
1.2417;103.33;128.337
1.2417;103.33;128.334
1.2417;103.32;128.332
1.2417;103.33;128.336
1.2417;103.33;128.341
1.2417;103.33;128.333
1.2417;103.32;128.332
1.2417;103.32;128.331
1.2417;103.32;128.331
1.2417;103.32;128.328
1.2417;103.31;128.319
1.2417;103.31;128.319
1.2417;103.31;128.313
1.2417;103.31;128.31
1.2416;103.31;128.308
1.2416;103.31;128.31
1.2416;103.31;128.312
1.2416;103.31;128.312
1.2416;103.31;128.312
1.2416;103.32;128.317
1.2416;103.32;128.317
1.2416;103.33;128.324
1.2416;103.33;128.338
1.2416;103.33;128.337
1.2416;103.34;128.347
1.2416;103.34;128.345
1.2416;103.34;128.343
1.2416;103.33;128.328
1.2416;103.33;128.327
1.2416;103.33;128.325
1.2417;103.32;128.324
1.2417;103.32;128.324
1.2417;103.32;128.32
1.2417;103.31;128.319
1.2417;103.31;128.32
1.2418;103.31;128.329
1.2418;103.32;128.33
1.2418;103.32;128.335
1.2418;103.32;128.338
1.2419;103.33;128.355
1.2419;103.33;128.355
1.2419;103.33;128.356
1.2419;103.33;128.355
1.242;103.32;128.359
1.242;103.32;128.361
1.242;103.32;128.36
1.242;103.32;128.36
1.242;103.32;128.359
1.242;103.32;128.356
1.242;103.32;128.356
1.242;103.32;128.356
1.242;103.32;128.359
1.242;103.32;128.358
1.242;103.32;128.363
1.242;103.33;128.368
1.242;103.33;128.369
1.242;103.33;128.373
1.242;103.34;128.381
1.242;103.34;128.383
1.242;103.34;128.383
1.242;103.34;128.383
1.2419;103.34;128.371
1.2419;103.34;128.372
1.2418;103.34;128.366
1.2418;103.34;128.368
1.2418;103.34;128.368
1.2418;103.35;128.371
1.2418;103.35;128.373
1.2418;103.35;128.369
1.2418;103.35;128.369
1.2418;103.35;128.366
1.2418;103.35;128.366
1.2418;103.35;128.365
1.2418;103.35;128.364
1.2418;103.35;128.363
1.2418;103.34;128.361
1.2418;103.34;128.36
1.2418;103.34;128.359
1.2418;103.34;128.357
1.2417;103.34;128.353
1.2417;103.32;128.336
1.2418;103.32;128.327
1.2418;103.31;128.324
1.2417;103.31;128.322
1.2417;103.31;128.324
1.2417;103.31;128.324
1.2417;103.32;128.331
1.2417;103.32;128.329
1.2417;103.32;128.33
1.2417;103.32;128.33
1.2417;103.32;128.33
1.2417;103.32;128.33
1.2417;103.32;128.33
1.2417;103.33;128.336
1.2417;103.33;128.337
1.2417;103.33;128.338
1.2417;103.33;128.343
1.2417;103.33;128.342
1.2417;103.33;128.341
1.2417;103.33;128.341
1.2417;103.33;128.342
1.2417;103.32;128.333
1.2417;103.32;128.329
1.2416;103.32;128.322
1.2416;103.32;128.318
1.2416;103.32;128.317
1.2415;103.32;128.307
1.2415;103.32;128.307
1.2415;103.32;128.304
1.2415;103.32;128.3
1.2415;103.33;128.317
1.2415;103.33;128.314
1.2415;103.33;128.313
1.2415;103.33;128.319
1.2415;103.34;128.327
1.2415;103.34;128.328
1.2415;103.35;128.335
1.2414;103.35;128.339
1.2414;103.35;128.337
1.2414;103.35;128.339
1.2414;103.36;128.343
1.2414;103.36;128.342
1.2414;103.36;128.342
1.2414;103.35;128.342
1.2414;103.35;128.338
1.2414;103.35;128.337
1.2414;103.35;128.335
1.2414;103.35;128.327
1.2414;103.34;128.326
1.2414;103.34;128.324
1.2414;103.34;128.324
1.2414;103.34;128.324
1.2414;103.33;128.315
1.2414;103.33;128.309
1.2414;103.33;128.311
1.2414;103.33;128.31
1.2414;103.33;128.308
1.2414;103.33;128.308
1.2414;103.33;128.307
1.2414;103.33;128.307
1.2414;103.33;128.316
1.2414;103.34;128.327
1.2414;103.35;128.329
1.2414;103.35;128.331
1.2414;103.35;128.337
1.2414;103.35;128.34
1.2414;103.36;128.346
1.2414;103.36;128.346
1.2415;103.35;128.34
1.2414;103.35;128.34
1.2414;103.35;128.341
1.2414;103.35;128.34
1.2414;103.35;128.34
1.2414;103.35;128.336
1.2414;103.35;128.336
1.2414;103.35;128.334
1.2414;103.35;128.33
1.2413;103.36;128.329
1.2413;103.36;128.333
1.2413;103.36;128.331
1.2413;103.37;128.34
1.2413;103.37;128.355
1.2413;103.37;128.35
1.2413;103.37;128.348
1.2413;103.37;128.347
1.2413;103.37;128.347
1.2413;103.37;128.345
1.2413;103.37;128.346
1.2413;103.37;128.355
1.2413;103.39;128.372
1.2413;103.38;128.365
1.2412;103.39;128.364
1.2413;103.38;128.358
1.2413;103.38;128.358
1.2413;103.38;128.359
1.2413;103.38;128.358
1.2413;103.38;128.355
1.2413;103.37;128.345
1.2412;103.37;128.338
1.2412;103.37;128.337
1.2414;103.36;128.343
1.2414;103.36;128.345
1.2414;103.36;128.344
1.2414;103.36;128.347
1.2415;103.35;128.348
1.2414;103.35;128.345
1.2413;103.37;128.349
1.2413;103.37;128.354
1.2413;103.37;128.35
1.2413;103.36;128.343
1.2413;103.36;128.343
1.2413;103.35;128.335
1.2413;103.36;128.338
1.2413;103.36;128.339
1.2413;103.36;128.338
1.2413;103.36;128.339
1.2413;103.36;128.339
1.2413;103.35;128.328
1.2413;103.36;128.34
1.2413;103.36;128.341
1.2413;103.36;128.339
1.2413;103.35;128.33
1.2413;103.35;128.33
1.2413;103.35;128.331
1.2415;103.35;128.343
1.2415;103.35;128.339
1.2415;103.35;128.339
1.2415;103.35;128.339
1.2415;103.35;128.339
1.2415;103.35;128.341
1.2415;103.34;128.341
1.2415;103.34;128.339
1.2414;103.35;128.332
1.2414;103.35;128.337
1.2415;103.35;128.34
1.2415;103.35;128.339
1.2415;103.34;128.342
1.2415;103.34;128.336
1.2415;103.34;128.334
1.2415;103.34;128.334
1.2415;103.34;128.332
1.2415;103.34;128.332
1.2415;103.34;128.329
1.2415;103.33;128.319
1.2416;103.33;128.331
1.2416;103.34;128.341
1.2416;103.35;128.355
1.2416;103.35;128.365
1.2416;103.36;128.372
1.2416;103.36;128.372
1.2417;103.35;128.366
1.2417;103.35;128.369
1.2414;103.36;128.35
1.2414;103.36;128.35
1.2414;103.36;128.35
1.2414;103.37;128.355
1.2414;103.37;128.355
1.2414;103.36;128.352
1.2415;103.36;128.355
1.2415;103.37;128.361
1.2413;103.37;128.348
1.2413;103.37;128.348
1.2413;103.37;128.344
1.2414;103.36;128.345
1.2413;103.36;128.341
1.2413;103.36;128.341
1.2414;103.36;128.342
1.2415;103.36;128.353
1.2415;103.36;128.351
1.2415;103.36;128.349
1.2415;103.36;128.349
1.2414;103.36;128.353
1.2414;103.36;128.351
1.2415;103.36;128.353
1.2414;103.37;128.365
1.2414;103.38;128.369
1.2413;103.38;128.36
1.2413;103.38;128.368
1.2413;103.38;128.365
1.2413;103.38;128.362
1.2413;103.38;128.363
1.2413;103.38;128.363
1.2413;103.38;128.361
1.2413;103.38;128.36
1.2413;103.38;128.36
1.2413;103.38;128.355
1.2413;103.38;128.354
1.2413;103.38;128.355
1.2413;103.38;128.354
1.2413;103.38;128.353
1.2413;103.39;128.361
1.2412;103.38;128.359
1.2412;103.38;128.361
1.2412;103.38;128.358
1.2412;103.38;128.358
1.2413;103.37;128.35
1.2412;103.37;128.349
1.2413;103.37;128.346
1.2413;103.37;128.347
1.2413;103.36;128.345
1.2414;103.36;128.345
1.2414;103.36;128.354
1.2415;103.36;128.356
1.2415;103.36;128.356
1.2415;103.36;128.364
1.2415;103.36;128.367
1.2416;103.36;128.368
1.2415;103.36;128.368
1.2415;103.37;128.375
1.2415;103.37;128.376
1.2415;103.38;128.38
1.2415;103.37;128.381
1.2416;103.37;128.384
1.2416;103.37;128.384
1.2416;103.38;128.388
1.2416;103.38;128.389
1.2416;103.38;128.389
1.2416;103.38;128.39
1.2415;103.38;128.379
1.2415;103.38;128.379
1.2415;103.38;128.374
1.2415;103.38;128.375
1.2415;103.38;128.372
1.2415;103.38;128.372
1.2415;103.37;128.369
1.2415;103.36;128.358
1.2415;103.36;128.359
1.2415;103.36;128.357
1.2415;103.36;128.352
1.2415;103.36;128.359
1.2415;103.37;128.364
1.2415;103.37;128.365
1.2415;103.37;128.365
1.2415;103.37;128.367
1.2415;103.38;128.376
1.2415;103.38;128.386
1.2416;103.38;128.39
1.2416;103.38;128.39
1.2416;103.38;128.389
1.2416;103.38;128.385
1.2417;103.37;128.388
1.2417;103.37;128.387
1.2417;103.37;128.384
1.2416;103.37;128.374
1.2416;103.37;128.375
1.2416;103.37;128.375
1.2416;103.37;128.375
1.2416;103.37;128.375
1.2416;103.37;128.375
1.2416;103.37;128.376
1.2416;103.37;128.38
1.2416;103.38;128.383
1.2416;103.37;128.379
1.2415;103.38;128.375
1.2414;103.38;128.369
1.2414;103.38;128.37
1.2414;103.38;128.371
1.2414;103.38;128.371
1.2414;103.38;128.371
1.2414;103.38;128.371
1.2414;103.38;128.371
1.2414;103.38;128.372
1.2414;103.39;128.378
1.2414;103.39;128.379
1.2415;103.39;128.388
1.2415;103.39;128.388
1.2415;103.39;128.383
1.2415;103.39;128.385
1.2414;103.39;128.379
1.2414;103.39;128.377
1.2414;103.39;128.378
1.2414;103.39;128.381
1.2414;103.39;128.381
1.2414;103.39;128.379
1.2414;103.39;128.379
1.2414;103.39;128.387
1.2414;103.39;128.393
1.2414;103.4;128.395
1.2414;103.4;128.402
1.2414;103.4;128.397
1.2414;103.4;128.396
1.2414;103.4;128.396
1.2414;103.4;128.396
1.2414;103.41;128.405
1.2414;103.41;128.41
1.2414;103.41;128.407
1.2413;103.41;128.4
1.2413;103.41;128.395
1.2413;103.4;128.396
1.2413;103.41;128.397
1.2413;103.41;128.396
1.2411;103.41;128.378
1.2411;103.41;128.377
1.2411;103.41;128.379
1.2412;103.41;128.384
1.2412;103.41;128.384
1.2412;103.41;128.385
1.2412;103.41;128.39
1.2412;103.41;128.39
1.2413;103.42;128.4
1.2413;103.41;128.399
1.2413;103.41;128.394
1.2413;103.41;128.394
1.2413;103.41;128.39
1.2413;103.41;128.389
1.2413;103.41;128.391
1.2413;103.41;128.393
1.2413;103.41;128.393
1.2413;103.41;128.393
1.2413;103.41;128.398
1.2413;103.41;128.403
1.2414;103.41;128.405
1.2414;103.41;128.405
1.2414;103.41;128.402
1.2414;103.41;128.41
1.2414;103.41;128.41
1.2414;103.41;128.412
1.2414;103.42;128.422
1.2414;103.42;128.422
1.2414;103.42;128.423
1.2414;103.42;128.422
1.2414;103.42;128.425
1.2414;103.42;128.429
1.2415;103.43;128.45
1.2415;103.45;128.464
1.2413;103.45;128.453
1.2414;103.45;128.468
1.2415;103.46;128.48
1.2415;103.46;128.484
1.2415;103.46;128.483
1.2414;103.47;128.487
1.2414;103.47;128.488
1.2414;103.48;128.498
1.2414;103.48;128.5
1.2413;103.49;128.512
1.2413;103.49;128.502
1.2413;103.5;128.522
1.2413;103.51;128.528
1.2413;103.51;128.529
1.2413;103.51;128.527
1.2413;103.51;128.521
1.2412;103.51;128.516
1.2412;103.51;128.508
1.2412;103.5;128.507
1.2412;103.51;128.522
1.2414;103.5;128.519
1.2415;103.5;128.536
1.2415;103.49;128.529
1.2415;103.49;128.527
1.2415;103.49;128.522
1.2415;103.48;128.514
1.2415;103.49;128.528
1.2415;103.49;128.528
1.2415;103.5;128.539
1.2415;103.5;128.543
1.2415;103.51;128.542
1.2415;103.51;128.539
1.2414;103.51;128.53
1.2414;103.51;128.54
1.2413;103.51;128.534
1.2414;103.51;128.534
1.2413;103.52;128.537
1.2414;103.51;128.534
1.2414;103.51;128.532
1.2414;103.5;128.531
1.2415;103.5;128.539
1.2414;103.5;128.522
1.2414;103.49;128.51
1.2414;103.49;128.512
1.2414;103.49;128.517
1.2414;103.5;128.517
1.2414;103.5;128.518
1.2414;103.49;128.516
1.2415;103.49;128.527
1.2415;103.48;128.518
1.2415;103.47;128.503
1.2416;103.46;128.489
1.2415;103.47;128.497
1.2415;103.47;128.498
1.2415;103.47;128.498
1.2415;103.48;128.501
1.2415;103.48;128.507
1.2415;103.48;128.507
1.2415;103.49;128.52
1.2416;103.49;128.524
1.2416;103.49;128.529
1.2416;103.5;128.537
1.2416;103.5;128.537
1.2416;103.5;128.532
1.2416;103.5;128.531
1.2416;103.5;128.53
1.2416;103.5;128.53
1.2416;103.5;128.528
1.2415;103.5;128.525
1.2415;103.5;128.525
1.2415;103.5;128.525
